data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;10;1;0;1;0;4,0;0,4;4,0;90,0;0,0;0,0;0,0;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00;10;301;170;8;123;1068,7166666647222;106,87166666647222;350,0166666663889;20,0;42,2869918699187;95,83333333333333;33,71529411749673;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-02-26 09:00:00;10;601;362;10;229;1782,966666665278;178,29666666652778;342,1166666663889;0,0;91,06026200873362;231,9;57,46215469600061;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-03-26 09:00:00;10;901;554;10;337;2634,9333333327777;263,49333333327775;922,1166666666667;0,0;107,46483679525222;343,9;94,07858002393603;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-04-23 09:00:00;10;1000;720;6;274;2114,4333333330555;211,44333333330556;1084,1166666666666;40,0;197,0807785888078;359,9;123,7495833332037;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-05-21 09:00:00;10;1000;822;3;175;1416,2666666663888;141,62666666663887;924,1166666666667;70,0;339,1370476190476;439,95;145,7510543388801;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-06-18 09:00:00;10;1000;886;2;112;974,25;97,425;764,1166666666667;80,0;492,3133928571429;567,95;166,41640331062644;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-07-16 09:00:00;10;1000;916;2;82;654,25;65,425;604,1166666666667;80,0;642,22581300813;695,9166666666667;180,868104075558;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-08-13 09:00:00;10;1000;938;1;61;444,1166666666667;44,41166666666667;444,1166666666667;90,0;792,9256830601093;839,8;193,96162046894872;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-09-10 09:00:00;10;1000;965;1;34;284,1166666666667;28,41166666666667;284,1166666666667;90,0;935,1637254901962;959,7666666666667;213,63948186515196;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-10-08 09:00:00;10;1000;984;1;15;124,11666666638888;12,411666666638888;124,11666666638888;90,0;1085,2033333333334;1095,7833333333333;229,2051151760191;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-10-29 13:07:00;10;1000;1000;0;0;0,0;0,0;0,0;100,0;0,0;0,0;243,78954999986667;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
