data_snapshot;n_analistas;tarefas_existentes;tarefas_concluidas;tarefas_em_execucao;tarefas_em_fila;workload_total_h;workload_medio_por_analista_h;workload_max_analista_h;percentual_analistas_ociosos;fila_media_h;fila_max_h;lead_time_medio_concluidas_h;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;5;1;0;1;0;4,0;0,8;4,0;80,0;0,0;0,0;0,0;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-01-29 09:00:00;5;301;108;5;188;1588,166666666389;317,6333333332778;682,0166666666667;0,0;57,79742907801418;127,96666666666667;44,62731481470164;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-02-26 09:00:00;5;601;203;5;393;2938,1666666666665;587,6333333333333;1040,0166666666667;0,0;114,4466921119593;263,95;90,6819376025383;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-03-26 09:00:00;5;901;309;5;587;4582,166666666111;916,4333333332222;1338,05;0,0;168,45408858603065;399,9666666666667;138,72529665579648;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-04-23 09:00:00;5;1000;420;5;575;4618,166666665834;923,6333333331668;1260,05;0,0;274,9314782608696;535,7833333333333;194,17412698404695;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-05-21 09:00:00;5;1000;536;5;459;3818,166666666389;763,6333333332778;1100,05;0,0;412,29488017429196;655,8333333333333;249,94589552231236;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-06-18 09:00:00;5;1000;642;5;353;3018,1666666666665;603,6333333333333;940,05;0,0;551,2257790368271;775,8833333333333;301,8145379023105;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-07-16 09:00:00;5;1000;738;5;257;2218,1666666666665;443,6333333333333;780,05;0,0;689,3785992217898;895,9166666666667;352,4805555554773;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-08-13 09:00:00;5;1000;842;5;153;1418,1666666663887;283,63333333327773;620,05;0,0;824,0401960784313;1016,0;408,0220308787833;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-09-10 09:00:00;5;1000;939;4;57;634,1666666663889;126,83333333327778;460,05;20,0;974,4807017543859;1039,95;459,8722577209014;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-10-08 09:00:00;5;1000;970;1;29;300,05;60,010000000000005;300,05;80,0;1136,4264367816093;1175,7833333333333;478,1963745703677;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-11-05 09:00:00;5;1000;983;1;16;140,05;28,01;140,05;80,0;1278,8864583333334;1303,85;488,3796710748618;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
2026-11-30 13:03:00;5;1000;1000;0;0;0,0;0,0;0,0;100,0;0,0;0,0;503,0861666665892;cenario_3_sobrecarga;5;cenario_3_sobrecarga_5_analistas
